image_id,label
betterave/000838__flipv.png,2
betterave/001370__rot90.png,2
betterave/000811__fliph.png,2
epinard/000725__flipv.png,4
hors_type/DSC01553_geotag_ROI_34__rot-90.png,1
epinard/000168__fliph.png,4
betterave/001988__rot-180.png,2
hors_type/DSC01567_geotag_ROI_24__rot90.png,1
weeds/DSC01507_geotag_ROI_0.png,0
epinard/001140__flipv.png,4
epinard/001041__fliph.png,4
betterave/001407.png,2
hors_type/DSC01512_geotag_ROI_28__rot90.png,1
epinard/000707__flipv.png,4
persil/000507__flipv.png,3
persil/001638.png,3
hors_type/DSC01634_geotag_ROI_21__rot90.png,1
hors_type/DSC01570_geotag_ROI_3__fliph.png,1
epinard/001169.png,4
weeds/DSC01605_geotag_ROI_752.png,0
weeds/DSC01604_geotag_ROI_132.png,0
persil/000305__flipv.png,3
betterave/000622.png,2
epinard/001030__flipv.png,4
hors_type/DSC01611_geotag_ROI_12__flipv.png,1
persil/000886__flipv.png,3
epinard/000762.png,4
epinard/001218__fliph.png,4
betterave/000556__rot90.png,2
persil/000806__flipv.png,3
weeds/DSC01494_geotag_ROI_36.png,0
weeds/DSC01560_geotag_ROI_53.png,0
epinard/000955__flipv.png,4
weeds/010763.png,0
persil/001212__flipv.png,3
betterave/001878__flipv.png,2
persil/000497__flipv.png,3
betterave/001449__fliph.png,2
weeds/DSC01603_geotag_ROI_32.png,0
hors_type/DSC01503_geotag_ROI_63.png,1
hors_type/DSC01544_geotag_ROI_12__flipv.png,1
betterave/000688__rot90.png,2
betterave/000533.png,2
hors_type/DSC01631_geotag_ROI_8__fliph.png,1
epinard/000231.png,4
persil/001682__flipv.png,3
epinard/001104__fliph.png,4
weeds/DSC01482_geotag_ROI_135.png,0
persil/000286.png,3
epinard/001108__fliph.png,4
betterave/001426__flipv.png,2
persil/000846__flipv.png,3
weeds/DSC01482_geotag_ROI_48.png,0
epinard/000191__fliph.png,4
weeds/DSC01516_geotag_ROI_56.png,0
persil/000556__flipv.png,3
epinard/001150__fliph.png,4
weeds/DSC01516_geotag_ROI_36.png,0
persil/000426.png,3
hors_type/DSC01610_geotag_ROI_2__fliph.png,1
betterave/001704__rot90.png,2
persil/001928__flipv.png,3
persil/001240__flipv.png,3
betterave/001759__rot90.png,2
hors_type/DSC01579_geotag_ROI_4__rot-90.png,1
betterave/000863__rot90.png,2
hors_type/DSC01482_geotag_ROI_109__fliph.png,1
epinard/000771.png,4
persil/000983__flipv.png,3
persil/001435__flipv.png,3
betterave/001858__fliph.png,2
epinard/001080__fliph.png,4
betterave/000854__fliph.png,2
persil/000750__flipv.png,3
epinard/000825__flipv.png,4
weeds/DSC01559_geotag_ROI_31.png,0
persil/001281.png,3
hors_type/DSC01538_geotag_ROI_14__rot-90.png,1
persil/001734__flipv.png,3
betterave/000609__rot90.png,2
persil/001372__flipv.png,3
betterave/001787.png,2
epinard/000776__fliph.png,4
betterave/000475.png,2
betterave/000265__rot90.png,2
weeds/DSC01605_geotag_ROI_347.png,0
epinard/000287__fliph.png,4
weeds/DSC01563_geotag_ROI_20.png,0
persil/000119.png,3
epinard/000915__flipv.png,4
weeds/DSC01590_geotag_ROI_1.png,0
epinard/000740.png,4
hors_type/DSC01588_geotag_ROI_37.png,1
hors_type/DSC01570_geotag_ROI_14.png,1
betterave/001952__flipv.png,2
hors_type/DSC01608_geotag_ROI_9__fliph.png,1
weeds/DSC01491_geotag_ROI_25.png,0
epinard/001143.png,4
persil/000208.png,3
betterave/000513__flipv.png,2
betterave/001582__rot90.png,2
weeds/DSC01618_geotag_ROI_37.png,0
persil/001062.png,3
betterave/001954__rot-180.png,2
persil/000233__flipv.png,3
hors_type/DSC01631_geotag_ROI_11__flipv.png,1
epinard/001119__flipv.png,4
betterave/000535__rot-180.png,2
weeds/DSC01489_geotag_ROI_6.png,0
weeds/DSC01605_geotag_ROI_297.png,0
betterave/000897__fliph.png,2
persil/001161.png,3
betterave/000411__fliph.png,2
epinard/001083__fliph.png,4
betterave/000864__rot-180.png,2
weeds/DSC01589_geotag_ROI_2.png,0
weeds/DSC01605_geotag_ROI_637.png,0
weeds/DSC01486_geotag_ROI_21.png,0
betterave/000849__rot90.png,2
weeds/DSC01556_geotag_ROI_4.png,0
betterave/000467__rot-180.png,2
hors_type/DSC01573_geotag_ROI_1__rot90.png,1
betterave/001894__flipv.png,2
hors_type/DSC01538_geotag_ROI_14__flipv.png,1
epinard/000789__fliph.png,4
persil/000894__flipv.png,3
persil/000086__flipv.png,3
betterave/001861__fliph.png,2
weeds/DSC01605_geotag_ROI_319.png,0
epinard/000714__fliph.png,4
hors_type/DSC01643_geotag_ROI_22__fliph.png,1
epinard/000738.png,4
betterave/000523__rot90.png,2
hors_type/DSC01633_geotag_ROI_10.png,1
hors_type/DSC01503_geotag_ROI_21__rot-90.png,1
weeds/DSC01616_geotag_ROI_12.png,0
persil/001207__flipv.png,3
hors_type/DSC01576_geotag_ROI_9.png,1
betterave/000737.png,2
weeds/DSC01590_geotag_ROI_23.png,0
epinard/000249.png,4
weeds/DSC01605_geotag_ROI_18.png,0
persil/000841__flipv.png,3
weeds/DSC01524_geotag_ROI_7.png,0
weeds/DSC01605_geotag_ROI_128.png,0
persil/000003.png,3
weeds/DSC01605_geotag_ROI_21.png,0
betterave/000715__rot90.png,2
epinard/000998.png,4
betterave/000983.png,2
persil/001832.png,3
persil/000258.png,3
betterave/001448__flipv.png,2
hors_type/DSC01506_geotag_ROI_22__flipv.png,1
betterave/000610.png,2
weeds/DSC01485_geotag_ROI_62.png,0
persil/000123.png,3
betterave/000444__fliph.png,2
betterave/001585__fliph.png,2
epinard/000285__fliph.png,4
epinard/001074__flipv.png,4
weeds/DSC01620_geotag_ROI_23.png,0
hors_type/DSC01594_geotag_ROI_8__flipv.png,1
persil/001717__flipv.png,3
hors_type/DSC01562_geotag_ROI_14.png,1
betterave/000485__rot90.png,2
betterave/001561.png,2
weeds/011579.png,0
epinard/000892__flipv.png,4
betterave/001424__rot-180.png,2
epinard/000498__flipv.png,4
epinard/001168.png,4
hors_type/DSC01599_geotag_ROI_13__flipv.png,1
betterave/001998.png,2
weeds/DSC01605_geotag_ROI_351.png,0
hors_type/DSC01599_geotag_ROI_42.png,1
persil/000810.png,3
betterave/001863.png,2
persil/000335__flipv.png,3
betterave/002001__flipv.png,2
weeds/DSC01604_geotag_ROI_75.png,0
persil/001303__flipv.png,3
weeds/DSC01618_geotag_ROI_8.png,0
persil/000493.png,3
persil/000844__flipv.png,3
weeds/010658.png,0
betterave/001825__rot-180.png,2
betterave/001948__rot-180.png,2
betterave/001364.png,2
persil/000664__flipv.png,3
epinard/000604__flipv.png,4
weeds/DSC01615_geotag_ROI_20.png,0
betterave/000915.png,2
epinard/000993__fliph.png,4
betterave/000490__fliph.png,2
betterave/000554__flipv.png,2
persil/000313__flipv.png,3
epinard/001318__flipv.png,4
betterave/000875__rot90.png,2
betterave/000830.png,2
hors_type/DSC01553_geotag_ROI_10__fliph.png,1
weeds/010177.png,0
epinard/000341__flipv.png,4
persil/001573__flipv.png,3
epinard/000339__flipv.png,4
betterave/000861__rot90.png,2
epinard/000418__fliph.png,4
hors_type/DSC01634_geotag_ROI_17.png,1
betterave/001758__flipv.png,2
betterave/000780.png,2
epinard/000112__fliph.png,4
hors_type/DSC01482_geotag_ROI_139__fliph.png,1
hors_type/DSC01634_geotag_ROI_20__flipv.png,1
epinard/000877.png,4
epinard/001283__flipv.png,4
persil/001018__flipv.png,3
weeds/DSC01562_geotag_ROI_51.png,0
epinard/001112__flipv.png,4
persil/000933__flipv.png,3
weeds/DSC01605_geotag_ROI_692.png,0
weeds/DSC01489_geotag_ROI_8.png,0
weeds/DSC01524_geotag_ROI_23.png,0
persil/000716.png,3
betterave/000678__rot-180.png,2
betterave/001930.png,2
epinard/000465.png,4
weeds/DSC01613_geotag_ROI_9.png,0
persil/000558.png,3
betterave/001686.png,2
betterave/000761__flipv.png,2
hors_type/DSC01503_geotag_ROI_13__rot90.png,1
epinard/001322.png,4
betterave/001958__rot-180.png,2
hors_type/DSC01562_geotag_ROI_14__rot90.png,1
epinard/001203.png,4
persil/001503.png,3
hors_type/DSC01541_geotag_ROI_6.png,1
betterave/001978.png,2
hors_type/DSC01559_geotag_ROI_8.png,1
weeds/DSC01605_geotag_ROI_266.png,0
hors_type/DSC01599_geotag_ROI_27__fliph.png,1
weeds/DSC01604_geotag_ROI_20.png,0
persil/000671__flipv.png,3
weeds/DSC01494_geotag_ROI_2.png,0
hors_type/DSC01551_geotag_ROI_0__rot-90.png,1
hors_type/DSC01623_geotag_ROI_20__fliph.png,1
persil/000720.png,3
persil/001755.png,3
persil/001812__flipv.png,3
epinard/000940__fliph.png,4
persil/001815__flipv.png,3
hors_type/DSC01503_geotag_ROI_59__rot-90.png,1
epinard/001313__fliph.png,4
persil/000868.png,3
epinard/001312.png,4
persil/001506.png,3
betterave/000827__flipv.png,2
hors_type/DSC01518_geotag_ROI_23__flipv.png,1
weeds/DSC01605_geotag_ROI_70.png,0
betterave/001569__rot-180.png,2
weeds/011448.png,0
epinard/000193__flipv.png,4
persil/001076.png,3
weeds/DSC01605_geotag_ROI_608.png,0
persil/001210__flipv.png,3
betterave/001520.png,2
epinard/001091.png,4
betterave/000808__fliph.png,2
hors_type/DSC01541_geotag_ROI_8__fliph.png,1
persil/000446.png,3
epinard/000985__flipv.png,4
betterave/001391__flipv.png,2
persil/001916.png,3
persil/001365.png,3
persil/001641.png,3
weeds/DSC01489_geotag_ROI_19.png,0
epinard/001187__fliph.png,4
weeds/DSC01494_geotag_ROI_13.png,0
persil/001557.png,3
epinard/000561__fliph.png,4
epinard/001060__flipv.png,4
weeds/DSC01602_geotag_ROI_11.png,0
epinard/000552__flipv.png,4
hors_type/DSC01506_geotag_ROI_34.png,1
persil/001386__flipv.png,3
betterave/000522.png,2
betterave/001430__fliph.png,2
betterave/001487__rot90.png,2
persil/000238__flipv.png,3
hors_type/DSC01576_geotag_ROI_3__flipv.png,1
betterave/001217__fliph.png,2
hors_type/DSC01506_geotag_ROI_28__rot-90.png,1
weeds/DSC01618_geotag_ROI_34.png,0
epinard/000028__flipv.png,4
persil/000900__flipv.png,3
betterave/001996__rot-180.png,2
weeds/DSC01619_geotag_ROI_82.png,0
epinard/000621.png,4
persil/001818.png,3
weeds/000288.png,0
weeds/DSC01611_geotag_ROI_0.png,0
epinard/000397.png,4
epinard/000777.png,4
hors_type/DSC01562_geotag_ROI_13__fliph.png,1
betterave/000648__fliph.png,2
weeds/022727.png,0
epinard/000171__fliph.png,4
betterave/000822__rot-180.png,2
persil/001737__flipv.png,3
hors_type/DSC01570_geotag_ROI_4__rot-90.png,1
hors_type/DSC01582_geotag_ROI_4.png,1
persil/000320__flipv.png,3
epinard/000213__fliph.png,4
persil/001939__flipv.png,3
hors_type/DSC01544_geotag_ROI_16.png,1
epinard/000445__fliph.png,4
epinard/000429__fliph.png,4
weeds/DSC01603_geotag_ROI_59.png,0
betterave/000787__fliph.png,2
betterave/001966.png,2
epinard/001104__flipv.png,4
hors_type/DSC01632_geotag_ROI_5.png,1
weeds/DSC01568_geotag_ROI_8.png,0
epinard/000294.png,4
betterave/001399.png,2
hors_type/DSC01550_geotag_ROI_11.png,1
betterave/000557__rot-180.png,2
persil/001214__flipv.png,3
epinard/000744.png,4
betterave/000743__rot90.png,2
betterave/001607.png,2
epinard/000118__fliph.png,4
betterave/001580.png,2
weeds/DSC01605_geotag_ROI_629.png,0
hors_type/DSC01565_geotag_ROI_16__rot90.png,1
epinard/000850__fliph.png,4
epinard/001042__fliph.png,4
epinard/001051__fliph.png,4
weeds/DSC01605_geotag_ROI_748.png,0
persil/000913.png,3
betterave/002014.png,2
betterave/000659__fliph.png,2
epinard/000113__flipv.png,4
persil/000486__flipv.png,3
persil/001416__flipv.png,3
betterave/000530.png,2
betterave/000721__rot-180.png,2
persil/000013.png,3
weeds/DSC01482_geotag_ROI_98.png,0
betterave/001220__flipv.png,2
betterave/000955__fliph.png,2
hors_type/DSC01584_geotag_ROI_0__fliph.png,1
weeds/DSC01620_geotag_ROI_40.png,0
hors_type/DSC01634_geotag_ROI_16.png,1
weeds/DSC01605_geotag_ROI_453.png,0
epinard/001097.png,4
weeds/DSC01605_geotag_ROI_153.png,0
epinard/000407.png,4
epinard/000084.png,4
persil/001378__flipv.png,3
betterave/000510.png,2
hors_type/DSC01553_geotag_ROI_5__fliph.png,1
epinard/000797.png,4
hors_type/DSC01562_geotag_ROI_17.png,1
persil/001510__flipv.png,3
weeds/DSC01571_geotag_ROI_2.png,0
persil/001720.png,3
weeds/011004.png,0
betterave/001937__rot-180.png,2
hors_type/DSC01559_geotag_ROI_6__flipv.png,1
betterave/000975__rot90.png,2
betterave/000707__fliph.png,2
betterave/001865__rot90.png,2
epinard/000035.png,4
epinard/000454__fliph.png,4
hors_type/DSC01570_geotag_ROI_7.png,1
betterave/001853__fliph.png,2
persil/000251__flipv.png,3
betterave/000449.png,2
betterave/001445__rot-180.png,2
weeds/DSC01616_geotag_ROI_14.png,0
betterave/000620__fliph.png,2
betterave/000305__rot90.png,2
weeds/DSC01604_geotag_ROI_94.png,0
persil/001976__flipv.png,3
betterave/000543__rot-180.png,2
persil/000833.png,3
weeds/DSC01605_geotag_ROI_197.png,0
hors_type/DSC01503_geotag_ROI_9__rot-90.png,1
betterave/000801__fliph.png,2
betterave/000845__flipv.png,2
betterave/000717__fliph.png,2
persil/000804.png,3
hors_type/DSC01506_geotag_ROI_16__rot-90.png,1
weeds/DSC01482_geotag_ROI_39.png,0
betterave/001577__rot-180.png,2
hors_type/DSC01491_geotag_ROI_44__rot-90.png,1
epinard/000231__fliph.png,4
hors_type/DSC01637_geotag_ROI_95.png,1
epinard/000749__flipv.png,4
betterave/001912__rot90.png,2
hors_type/DSC01509_geotag_ROI_3__flipv.png,1
persil/000037.png,3
hors_type/DSC01482_geotag_ROI_131.png,1
epinard/001067.png,4
weeds/DSC01593_geotag_ROI_10.png,0
epinard/001309.png,4
persil/001691.png,3
persil/001968.png,3
epinard/000537__flipv.png,4
persil/001398.png,3
hors_type/DSC01636_geotag_ROI_5.png,1
epinard/001331.png,4
persil/001385__flipv.png,3
hors_type/DSC01576_geotag_ROI_9__rot90.png,1
weeds/DSC01618_geotag_ROI_2.png,0
epinard/000324__flipv.png,4
weeds/DSC01565_geotag_ROI_23.png,0
epinard/001051__flipv.png,4
hors_type/DSC01491_geotag_ROI_33__fliph.png,1
hors_type/DSC01506_geotag_ROI_4__rot-90.png,1
hors_type/DSC01637_geotag_ROI_85__rot90.png,1
epinard/000174__fliph.png,4
hors_type/DSC01494_geotag_ROI_9__rot90.png,1
persil/000171__flipv.png,3
epinard/000870.png,4
weeds/DSC01485_geotag_ROI_42.png,0
hors_type/DSC01544_geotag_ROI_32__flipv.png,1
weeds/DSC01605_geotag_ROI_664.png,0
epinard/000720.png,4
weeds/DSC01605_geotag_ROI_156.png,0
betterave/001348__rot90.png,2
epinard/000645__flipv.png,4
persil/001134.png,3
epinard/000531__fliph.png,4
epinard/000463__fliph.png,4
betterave/001380__rot90.png,2
betterave/000806__fliph.png,2
betterave/001443__flipv.png,2
persil/001349.png,3
persil/001072.png,3
hors_type/DSC01503_geotag_ROI_18__rot-90.png,1
hors_type/DSC01498_geotag_ROI_4.png,1
epinard/000461__fliph.png,4
weeds/DSC01603_geotag_ROI_62.png,0
epinard/000684__flipv.png,4
persil/001559__flipv.png,3
hors_type/DSC01594_geotag_ROI_8__rot90.png,1
betterave/000599__rot90.png,2
persil/001484__flipv.png,3
epinard/000499__flipv.png,4
betterave/001228.png,2
epinard/000354.png,4
persil/000989.png,3
weeds/DSC01603_geotag_ROI_11.png,0
hors_type/DSC01582_geotag_ROI_0.png,1
persil/000244__flipv.png,3
persil/000815__flipv.png,3
betterave/001559__rot-180.png,2
epinard/001073__fliph.png,4
persil/001453.png,3
persil/001129__flipv.png,3
hors_type/DSC01491_geotag_ROI_37__rot-90.png,1
weeds/DSC01486_geotag_ROI_6.png,0
hors_type/DSC01538_geotag_ROI_3__rot-90.png,1
epinard/001062__fliph.png,4
weeds/DSC01592_geotag_ROI_19.png,0
persil/001516.png,3
epinard/000722.png,4
betterave/001977__rot90.png,2
betterave/001640__rot90.png,2
weeds/DSC01559_geotag_ROI_38.png,0
weeds/DSC01588_geotag_ROI_22.png,0
betterave/001423__flipv.png,2
epinard/000048__flipv.png,4
weeds/DSC01617_geotag_ROI_29.png,0
epinard/000587__flipv.png,4
epinard/001020__flipv.png,4
betterave/001481.png,2
betterave/001536__fliph.png,2
persil/000943.png,3
weeds/DSC01562_geotag_ROI_44.png,0
betterave/001993__rot90.png,2
epinard/001095.png,4
weeds/DSC01503_geotag_ROI_3.png,0
epinard/000899__flipv.png,4
betterave/000737__flipv.png,2
persil/000393.png,3
persil/001552__flipv.png,3
epinard/000894__flipv.png,4
hors_type/DSC01538_geotag_ROI_11__fliph.png,1
epinard/001095__fliph.png,4
hors_type/DSC01640_geotag_ROI_34__flipv.png,1
betterave/001302__rot-180.png,2
weeds/DSC01589_geotag_ROI_11.png,0
persil/000006.png,3
weeds/DSC01560_geotag_ROI_20.png,0
weeds/018579.png,0
betterave/000499__flipv.png,2
weeds/DSC01487_geotag_ROI_30.png,0
weeds/DSC01604_geotag_ROI_49.png,0
hors_type/DSC01576_geotag_ROI_30.png,1
betterave/001393__rot90.png,2
epinard/000672.png,4
persil/001169__flipv.png,3
epinard/000374__fliph.png,4
persil/001831__flipv.png,3
weeds/DSC01605_geotag_ROI_380.png,0
epinard/000521.png,4
hors_type/DSC01599_geotag_ROI_2__rot-90.png,1
persil/000391__flipv.png,3
persil/000049.png,3
epinard/000448__flipv.png,4
persil/001032__flipv.png,3
betterave/001870__fliph.png,2
epinard/000418.png,4
hors_type/DSC01482_geotag_ROI_105__fliph.png,1
betterave/001468__fliph.png,2
hors_type/DSC01589_geotag_ROI_40__flipv.png,1
weeds/DSC01591_geotag_ROI_44.png,0
betterave/000971.png,2
betterave/000763__fliph.png,2
hors_type/DSC01482_geotag_ROI_113__rot-90.png,1
hors_type/DSC01503_geotag_ROI_4__rot-90.png,1
persil/001186__flipv.png,3
betterave/001581__rot-180.png,2
persil/001521.png,3
persil/001977__flipv.png,3
hors_type/DSC01640_geotag_ROI_15__rot-90.png,1
hors_type/DSC01524_geotag_ROI_25__flipv.png,1
epinard/000419.png,4
weeds/DSC01618_geotag_ROI_21.png,0
epinard/000364__flipv.png,4
epinard/000927.png,4
epinard/000283__flipv.png,4
persil/000131__flipv.png,3
epinard/000024__fliph.png,4
hors_type/DSC01482_geotag_ROI_139__rot90.png,1
betterave/000762__rot-180.png,2
hors_type/DSC01608_geotag_ROI_1__rot-90.png,1
epinard/000491__fliph.png,4
betterave/000667.png,2
betterave/001490__fliph.png,2
persil/000683__flipv.png,3
betterave/001947.png,2
epinard/000977.png,4
hors_type/DSC01544_geotag_ROI_9__rot-90.png,1
betterave/001411__fliph.png,2
persil/000958.png,3
betterave/001179__fliph.png,2
epinard/000456.png,4
hors_type/DSC01530_geotag_ROI_19__rot-90.png,1
hors_type/DSC01594_geotag_ROI_27.png,1
betterave/001601__fliph.png,2
persil/000328.png,3
betterave/000450__rot-180.png,2
weeds/000185.png,0
hors_type/DSC01599_geotag_ROI_15.png,1
persil/001431.png,3
betterave/000465__fliph.png,2
betterave/001893__rot-180.png,2
epinard/000987__fliph.png,4
weeds/DSC01587_geotag_ROI_3.png,0
weeds/DSC01489_geotag_ROI_18.png,0
betterave/001459.png,2
persil/000501__flipv.png,3
epinard/000209__fliph.png,4
persil/000168.png,3
persil/000931.png,3
persil/001732__flipv.png,3
persil/001855.png,3
betterave/001515__flipv.png,2
betterave/000882__rot-180.png,2
persil/000328__flipv.png,3
persil/001248.png,3
hors_type/DSC01599_geotag_ROI_36.png,1
betterave/000774__flipv.png,2
epinard/000613.png,4
betterave/001607__fliph.png,2
weeds/DSC01606_geotag_ROI_2.png,0
weeds/DSC01605_geotag_ROI_268.png,0
betterave/001963__rot-180.png,2
persil/001964.png,3
persil/001748.png,3
weeds/009251.png,0
epinard/000975__flipv.png,4
epinard/001262__flipv.png,4
weeds/010751.png,0
persil/000800.png,3
epinard/000844__flipv.png,4
weeds/DSC01620_geotag_ROI_109.png,0
persil/000545__flipv.png,3
betterave/000487__rot-180.png,2
hors_type/DSC01544_geotag_ROI_26__fliph.png,1
epinard/001122__flipv.png,4
epinard/000414__flipv.png,4
persil/001040.png,3
weeds/DSC01589_geotag_ROI_19.png,0
persil/001526.png,3
epinard/001003.png,4
epinard/000105.png,4
epinard/000573.png,4
weeds/DSC01484_geotag_ROI_28.png,0
epinard/000871__fliph.png,4
betterave/000260.png,2
weeds/DSC01603_geotag_ROI_64.png,0
weeds/DSC01492_geotag_ROI_17.png,0
betterave/001609__rot90.png,2
persil/001853.png,3
persil/001270.png,3
weeds/DSC01604_geotag_ROI_44.png,0
epinard/000775__flipv.png,4
persil/000642__flipv.png,3
weeds/DSC01560_geotag_ROI_85.png,0
persil/001946__flipv.png,3
weeds/DSC01486_geotag_ROI_19.png,0
hors_type/DSC01602_geotag_ROI_32__fliph.png,1
epinard/000690.png,4
betterave/000856__rot-180.png,2
epinard/000700__flipv.png,4
hors_type/DSC01503_geotag_ROI_18__rot90.png,1
hors_type/DSC01585_geotag_ROI_13__fliph.png,1
persil/000439.png,3
weeds/DSC01605_geotag_ROI_158.png,0
epinard/000229__flipv.png,4
hors_type/DSC01506_geotag_ROI_23.png,1
hors_type/DSC01623_geotag_ROI_25__rot-90.png,1
persil/001680__flipv.png,3
persil/001447__flipv.png,3
persil/001292__flipv.png,3
weeds/DSC01489_geotag_ROI_17.png,0
weeds/DSC01620_geotag_ROI_2.png,0
hors_type/DSC01549_geotag_ROI_0__fliph.png,1
betterave/000730__fliph.png,2
epinard/001210__flipv.png,4
hors_type/DSC01501_geotag_ROI_1__flipv.png,1
epinard/000452__fliph.png,4
weeds/DSC01605_geotag_ROI_740.png,0
hors_type/DSC01494_geotag_ROI_10__fliph.png,1
hors_type/DSC01553_geotag_ROI_47__flipv.png,1
weeds/DSC01620_geotag_ROI_16.png,0
hors_type/DSC01482_geotag_ROI_140__rot90.png,1
betterave/000729.png,2
hors_type/DSC01547_geotag_ROI_3__fliph.png,1
betterave/000801__rot-180.png,2
hors_type/DSC01591_geotag_ROI_22.png,1
epinard/000631.png,4
hors_type/DSC01541_geotag_ROI_10__rot-90.png,1
persil/001400__flipv.png,3
hors_type/DSC01567_geotag_ROI_4__flipv.png,1
weeds/DSC01487_geotag_ROI_53.png,0
betterave/000523__flipv.png,2
epinard/000716__fliph.png,4
betterave/001188.png,2
hors_type/DSC01509_geotag_ROI_7.png,1
betterave/000429.png,2
persil/000624__flipv.png,3
betterave/001997__flipv.png,2
betterave/000567__rot90.png,2
persil/000728.png,3
persil/000017__flipv.png,3
epinard/001236.png,4
betterave/000508__flipv.png,2
betterave/001451__flipv.png,2
hors_type/DSC01503_geotag_ROI_63__rot-90.png,1
epinard/000122.png,4
hors_type/DSC01582_geotag_ROI_1__flipv.png,1
hors_type/DSC01503_geotag_ROI_41__fliph.png,1
persil/001010.png,3
hors_type/DSC01498_geotag_ROI_11__rot90.png,1
weeds/DSC01558_geotag_ROI_6.png,0
weeds/DSC01605_geotag_ROI_144.png,0
weeds/DSC01605_geotag_ROI_451.png,0
persil/000097__flipv.png,3
weeds/DSC01583_geotag_ROI_2.png,0
persil/000304.png,3
weeds/DSC01605_geotag_ROI_22.png,0
betterave/001179__rot-180.png,2
betterave/001416__fliph.png,2
weeds/DSC01620_geotag_ROI_97.png,0
persil/000425.png,3
persil/001784.png,3
weeds/DSC01553_geotag_ROI_38.png,0
betterave/001999__fliph.png,2
betterave/000430__rot-180.png,2
persil/000422.png,3
persil/000994.png,3
weeds/DSC01483_geotag_ROI_22.png,0
betterave/000599.png,2
hors_type/DSC01544_geotag_ROI_7__fliph.png,1
persil/001761.png,3
persil/001609.png,3
hors_type/DSC01637_geotag_ROI_54.png,1
weeds/DSC01560_geotag_ROI_14.png,0
epinard/000162__fliph.png,4
